STRESS	DIAGNOSED_BY	CHUẨN ĐOÁN
CO THẮT CƠ BẮP	HAS_SYMPTOM	VI KHUẨN
NG MẮT	HAS_SYMPTOM	VIÊM MŨI
KHÔNG TẬP TRUNG	HAS_SYMPTOM	GIẢM TRÍ NHỚ
ĐÁI THÁO ĐƯỜNG	HAS_SYMPTOM	XƠ VỮA MẠCH MÁU
XỬ TRÍ	RELIES_ON	KHÁM
ĐA NANG	TREATED_BY	PHẪU THUẬT K
BUỒN NÔN	HAS_SYMPTOM	BÚ KÉM
HỘI CHỨNG NHIỄM LAO	HAS_SYMPTOM	SỐT
CHẬM	HAS_SYMPTOM	RỐI LOẠN HÀNH VI
DỊ ỨNG	HAS_SYMPTOM	PHÙ TOÀN
BỊ BỆNH BỤI PHỔI	HAS_SYMPTOM	COVID
NGẤT XỈU	HAS_SYMPTOM	HUYẾT ÁP
BỆNH COOLEY	HAS_SYMPTOM	BẨM SINH
TIỂU CẦU	HAS_SYMPTOM	TRIỆU CHỨNG
TỔN THƯƠNG	HAS_SYMPTOM	KHÔ
ĐẠI TRÀNG	HAS_SYMPTOM	BUỒN NÔN
HUYẾT THANH U	RELIES_ON	TIÊM
TỤT HUYẾT ÁP	TREATED_BY	XỬ TRÍ
TAI	HAS_SYMPTOM	VIÊM CẦU
ĐIỀU. TRỊ	RELIES_ON	PHIM X-QUANG
ĐỜM VÀNG	HAS_SYMPTOM	ĐỜM
TỔN THƯƠNG	PREVENTED_BY	ĐỊNH
SIÊU VI	HAS_SYMPTOM	NHIỄM TRÙNG
NỔI MỀ ĐAY	HAS_SYMPTOM	MÃN TÍNH
HPV	HAS_SYMPTOM	LÂY NHIỄM
HBV	TREATED_BY	HUYẾT THANH U
TĂNG HUYẾT ÁP	HAS_SYMPTOM	TĂNG MEN GAN
TỦI THÂN	HAS_SYMPTOM	SỨC KHỎE
VIÊM	HAS_SYMPTOM	ĐAU, NHỨC
CẢM CÚM	HAS_SYMPTOM	MỆT MỎI
TIỂU ĐƯỜNG	HAS_SYMPTOM	ĐAU THẮT NGỰC
GAN	HAS_SYMPTOM	VIÊM DA CƠ ĐỊA
BUỒN NÔN	DIAGNOSED_BY	NGHIÊN CỨU
TAI BIẾN MẠCH MÁU NÃO	HAS_SYMPTOM	THOÁI HÓA CỘT SỐNG
BỆNH TAN	PREVENTED_BY	CHÍCH NGỪA
POLYP TÚI	TREATED_BY	PHẪU THUẬT POLYP TÚI
TĂNG HUYẾT ÁP	HAS_SYMPTOM	THIẾU HỤT MIỄN DỊCH
XOANG	HAS_SYMPTOM	BIẾN CHỨNG
ỚN LẠNH	HAS_SYMPTOM	TRĨ
ĐẠI	HAS_SYMPTOM	ĐAU
ĐAU	PREVENTED_BY	CHÍCH NGỪA
TÊ BÌ	HAS_SYMPTOM	BIẾN CHỨNG
SINH MỔ	RELIES_ON	TIÊ
ĐẦY BỤNG	HAS_SYMPTOM	RÁT
DỊ ỨNG DA	TREATED_BY	PHẤN HOA
VIÊM XOANG	HAS_SYMPTOM	NGHẸT MŨI
MÃN TÍNH	HAS_SYMPTOM	RỐI LOẠN TIÊU HÓA
XƯƠNG	HAS_SYMPTOM	TRÀO NGƯỢC DẠ DÀY
BUỒN ÓI	HAS_SYMPTOM	VIRURS
KHẨU TRANG	RELIES_ON	SÁT KHUẨN
GOUT	HAS_SYMPTOM	RỐI LOẠN
ÁC TÍNH	HAS_SYMPTOM	VIRURS
BIẾN CHỨNG	HAS_SYMPTOM	QUAN HỆ
THẬN	HAS_SYMPTOM	HỘI CHỨNG THẬN HƯ
HỘI CHỨNG LIỆT DÂY THẦN KINH SỐ 7	HAS_SYMPTOM	LIỆT DÂY THẦN KINH SỐ 7
MIỆNG	HAS_SYMPTOM	TÁO BÓN
LÔNG MI	HAS_SYMPTOM	RÁT
XƠ VỮA ĐỘNG MẠCH	PREVENTED_BY	PHÒNG NGỪA
VIÊM TỦY CẮT NGANG	HAS_SYMPTOM	BỆNH KHỬ MEN
THÈM ĂN	PREVENTED_BY	ĐIỀU CHỈNH
PHẾ CẦU	HAS_SYMPTOM	COVDID-19
MIỆNG	HAS_SYMPTOM	TĂNG TIẾT DỊCH
RUN TAY	HAS_SYMPTOM	RỐI LOẠN KINH NGUYỆT
MỤN NƯỚC	HAS_SYMPTOM	NGỨA
TĨNH MẠCH	HAS_SYMPTOM	BUỒN NÔN
VIÊM	HAS_SYMPTOM	MẠC
BỆNH VIÊM GAN B	DIAGNOSED_BY	TIÊM
PHÙ NỀ	DIAGNOSED_BY	CHUẨN ĐOÁN
DỊ ỨNG	HAS_SYMPTOM	ĐAU BỤNG
CƠ THỂ	HAS_SYMPTOM	COVID
VIÊM ĐA XOANG	HAS_SYMPTOM	VIÊM
NG MÀNG NHĨ	HAS_SYMPTOM	COVID
ĐỘNG MẠCH	HAS_SYMPTOM	CAO HUYẾT ÁP
HAY QUÊN	HAS_SYMPTOM	NHĂN NHEO
COV-2	DIAGNOSED_BY	CHUẨN ĐOÁN
ĐAU ĐỚN	HAS_SYMPTOM	NÓNG RÁT
HỘI CHỨNG MÀNG	HAS_SYMPTOM	HỘI CHỨNG
HIẾM MUỘN	DIAGNOSED_BY	PHÔI
ĐI TIỂU	PREVENTED_BY	KIỂM SOÁT
TAI BIẾN	HAS_SYMPTOM	ĐỘT QUỴ
DẠ DÀY	HAS_SYMPTOM	HANG
ĐÁI THÁO ĐƯỜNG	HAS_SYMPTOM	SỤT CÂN
RỐI LOẠN NHỊP TIM	HAS_SYMPTOM	GIẢM KHẢ NĂNG GẮNG SỨC
NÃO	HAS_SYMPTOM	SUY TUẦN HOÀN
NÁCH	HAS_SYMPTOM	BỆNH HÔI
VIÊM	TREATED_BY	HOẠT CHẤT
ĐAU RÁT	HAS_SYMPTOM	CỤC CỨNG
MẮC BỆNH	DIAGNOSED_BY	XÉT NGHIỆM
NHIỄM TRÙNG	HAS_SYMPTOM	NHIỄM ĐỘC
ĐAU	DIAGNOSED_BY	XÉT NGHIỆM
NGHẸT MŨI	DIAGNOSED_BY	SÓNG CAO TẦN
KHÓ THỞ	HAS_SYMPTOM	LẠNH NGƯỜI
KHÓ THỞ	DIAGNOSED_BY	SIÊU ÂM
RỐI LOẠN	DIAGNOSED_BY	THỤ TINH
COVID	TREATED_BY	THUỐC NHỎ MẮT
VÕNG MẠC	HAS_SYMPTOM	TĂNG NHÃN ÁP
NÔN MỬA	HAS_SYMPTOM	ĐỎ MẮT
THIỂU SẢN	PREVENTED_BY	CHỈ ĐỊNH
TRÀO NGƯỢC THỨC ĂN	HAS_SYMPTOM	TRÀO NGƯỢC DẠ DÀY
THOÁI HÓA CỘT SỐNG	HAS_SYMPTOM	PHÙ NỀ
CHUẨN ĐOÁN	RELIES_ON	CẬN LÂM SÀNG
MIỆNG	HAS_SYMPTOM	SƯNG NỀ
CHÀM	DIAGNOSED_BY	XÉT NGHIỆM
SIÊU VI	DIAGNOSED_BY	XÉT NGHIỆM MÁU
ĐAU ĐẦU	HAS_SYMPTOM	ĐAU TỨC NGỰC
CẢM LẠNH	HAS_SYMPTOM	RỐI LOẠN GIẤC NGỦ
VIÊM GAN B	HAS_SYMPTOM	ÂY BỆNH
CHÂN TAY	HAS_SYMPTOM	VIÊM GAN B
NHIỄM MỠ	HAS_SYMPTOM	VIÊM DA CƠ ĐỊA
HỘI CHỨNG	HAS_SYMPTOM	NHIỄM MỠ
TẮC VÒI TRỨNG	HAS_SYMPTOM	ĐA NANG
MẤT PHỐI HỢP ĐỘNG TÁC	HAS_SYMPTOM	SAU SÚT TRÍ TUỆ
KHÓ THỞ	TREATED_BY	DỊCH NHẦY TRẮNG
BỊ BỆNH	HAS_SYMPTOM	BÉO PHÌ
BIẾN CHỨNG	HAS_SYMPTOM	TỔN THƯƠNG THẦN KINH
MẢNG XƠ VỮA	DIAGNOSED_BY	XÉT NGHIỆM
DỊ ỨNG	HAS_SYMPTOM	BỆNH VIÊM GAN B
BIẾN CHỨNG	HAS_SYMPTOM	BỆNH NỀN
BỆNH HÔI NÁCH	TREATED_BY	MỒ HÔI
RỐI LOẠN Ý THỨC	TREATED_BY	ĐÁNH GIÁ
ĐIỆN GIẢI ĐỒ	RELIES_ON	CHỤP X-QUANG NGỰC
DI TRUYỀN	HAS_SYMPTOM	BỆNH LÝ
VẾT THƯƠNG	HAS_SYMPTOM	DỊ ỨNG
MIỆNG	HAS_SYMPTOM	NỔI MỀ ĐAY
THƯƠNG TỔN	HAS_SYMPTOM	THƯƠNG
KHÀN TIẾNG	HAS_SYMPTOM	HOANG MANG
VIÊM CẦU THẬN	HAS_SYMPTOM	BỆNH LÝ
VIRURS	HAS_SYMPTOM	PHÙ
TĂNG NHÃN ÁP	HAS_SYMPTOM	HEN
PHẪU THUẬT K	RELIES_ON	CAO TẦN
VIÊM XOANG	HAS_SYMPTOM	NHỨC ĐẦU
VIÊM XOANG	HAS_SYMPTOM	NHIỄM KHUẨN
RỐI LOẠN THẦN KINH	HAS_SYMPTOM	TRĨ
VIÊM	HAS_SYMPTOM	Ợ HƠI
THỞ KHÒ KHÈ	HAS_SYMPTOM	CHÓNG MẶT
THƯỢNG THẬN	HAS_SYMPTOM	RỐI LOẠN CHỨC NĂNG
NỘI TIẾT TỐ	HAS_SYMPTOM	KINH NGUYỆT KHÔNG ĐỀU
TÁI PHÁT	HAS_SYMPTOM	LAO
Ợ NÓNG	HAS_SYMPTOM	ĐAU NGỰC
PARKINSON	TREATED_BY	THUỐC
DỊ ỨNG	HAS_SYMPTOM	NÔN MỬA
TUYẾN GIÁP	HAS_SYMPTOM	BÌNH GIÁP
THIẾU HỤT MIỄN DỊCH	TREATED_BY	CHẤT GÂY NGHIỆN
LẠNH	HAS_SYMPTOM	KHÓ THỞ
TỔN THƯƠNG	HAS_SYMPTOM	ALZHEIMER
VIÊM	DIAGNOSED_BY	NỘI SOI
UNG THƯ	HAS_SYMPTOM	TIỂU ĐƯỜNG
XUẤT HUYẾT	HAS_SYMPTOM	ĐAU ĐẦU
TRIỆU CHỨNG HÔI	HAS_SYMPTOM	VIÊM NƯỚU
VIRUS GAN B	HAS_SYMPTOM	CƯỜNG GIÁP
BẨM SINH	HAS_SYMPTOM	HẸP VAN ĐỘNG MẠCH CHỦ
MŨI	HAS_SYMPTOM	VIÊM LOÉT
SUNG HUYẾT	HAS_SYMPTOM	VIRURS
SỤT CÂN	TREATED_BY	VACCINCE
VIÊM	HAS_SYMPTOM	LÂY TRUYỀN
VIÊM KHỚP	DIAGNOSED_BY	ĐEO MÁNG NHAI CỐ ĐỊNH
TỔN THƯƠNG	HAS_SYMPTOM	KINH MÁC
KHẠC ĐỜM	HAS_SYMPTOM	MỆT MỎI
BỊ BỆNH MẠCH VÀNH	DIAGNOSED_BY	STENT
CÓ TIẾNG THỞ RÍT	HAS_SYMPTOM	ĐỜM VÀNG
MŨI	HAS_SYMPTOM	CÓ THAI
SỐT	HAS_SYMPTOM	SUY NHƯỢC
RÁT	TREATED_BY	VACCINCE
MÁU	HAS_SYMPTOM	TỨC NGỰC
TIM ĐẬP NHANH	DIAGNOSED_BY	TIÊM
THỰC QUẢN	HAS_SYMPTOM	DỊ ỨNG
HẸP CỘT SỐNG	HAS_SYMPTOM	THOÁI HÓA KHỚP
TỔN THƯƠNG	HAS_SYMPTOM	RỐI LOẠN CHỨC NĂNG GAN
MŨI	HAS_SYMPTOM	NHIỄM MỠ
MÃN TÍNH	HAS_SYMPTOM	NHIỄM TRÙNG
THỞ KHÒ KHÈ	HAS_SYMPTOM	CHÁN NẢN
ĐÁI THÁO ĐƯỜNG	PREVENTED_BY	CHỈ ĐỊNH
Ợ CHUA	HAS_SYMPTOM	VI KHUẨN
HIV	HAS_SYMPTOM	PHƠI NHIỄM
CHÓNG MẶT	PREVENTED_BY	NGHI NGỜ
PHÁC ĐỒ	RELIES_ON	NHẬP
MẮC BỆNH	HAS_SYMPTOM	HẸP ĐỘNG MẠCH THẬN
IVF	RELIES_ON	ĐÔNG LẠNH
KHÀN TIẾNG	HAS_SYMPTOM	LẠNH RUN
MẮC BỆNH	PREVENTED_BY	ỨC CHẾ MIỄN DỊCH
VÔ SINH	DIAGNOSED_BY	ỐNG NGHIỆM
PROTEIN	RELIES_ON	TIÊM
SỐT	HAS_SYMPTOM	SỐT LẠNH
THÁI DƯƠNG	HAS_SYMPTOM	BỆNH LÝ
SỐT XUẤT HUYẾT	HAS_SYMPTOM	VIRURS
COVDID-19	HAS_SYMPTOM	SARS
GIẢM KHẢ NĂNG TẬP TRUNG	HAS_SYMPTOM	MỆT MỎI
UNG THƯ	PREVENTED_BY	HOÃN
PHÙ MẠCH	HAS_SYMPTOM	TRIỆU CHỨNG
TUYẾN NƯỚC BỌT	HAS_SYMPTOM	COVID
TRÌ HOÃN	TREATED_BY	VACCINCE
XUNG HUYẾT	HAS_SYMPTOM	RỐI LOẠN LO ÂU
ĐẠI NÃO	HAS_SYMPTOM	CHẢY MÁU
RỐI LOẠN RUỘT	DIAGNOSED_BY	TEST
VIRUS VIÊM GAN B	TREATED_BY	ĐIỀU. TRỊ
LAO PHỔI	HAS_SYMPTOM	NGHẸT MŨI
MỠ ĐỘ 2	DIAGNOSED_BY	TIÊM
ĐAY	HAS_SYMPTOM	MÀY ĐAY
SƯNG TẤY	HAS_SYMPTOM	NGỨA NGÁY
MIỆNG	HAS_SYMPTOM	SỐT
NHƯỢC CƠ	TREATED_BY	VACCINCE
CƠ QUAN	HAS_SYMPTOM	KHỐI U
LEUKO	HAS_SYMPTOM	VIÊM
ĐỜ ĐẪN	HAS_SYMPTOM	BỆNH ĐA HỒNG CẦU
TIM THƯỜNG ĐẬP NHANH	DIAGNOSED_BY	ĐIỀU HÒA NHỊP TIM
SOMEXWELL 20	RELIES_ON	BÀO CHẾ
TỤ MÁU NÃO	HAS_SYMPTOM	GIẢM Ý THỨC
PHẢN ỨNG PHỤ	TREATED_BY	VACCINCE
XỬ TRÍ	RELIES_ON	HỖ TRỢ
RUBELLA	DIAGNOSED_BY	XÉT NGHIỆM
RỐI LOẠN ĐÔNG MÁU	PREVENTED_BY	THỦ THUẬT
MẤT NƯỚC	HAS_SYMPTOM	MỆT MỎI
MIS	HAS_SYMPTOM	VI-RÚT
TỔN THƯƠNG	TREATED_BY	SGPT
PHẪU THUẬT GIẢI ÁP VI MẠCH	RELIES_ON	ĐÁNH GIÁ
CỘT SỐNG	HAS_SYMPTOM	THOÁI HÓA CỘT SỐNG LƯNG
TĨNH MẠCH	HAS_SYMPTOM	POLYPE
ĐẬU THAI	TREATED_BY	CẢI THIỆN
KHÔ, NGỨA	HAS_SYMPTOM	NHIỄM TRÙNG
HUYẾT ÁP	HAS_SYMPTOM	HEN
THẦN KINH	HAS_SYMPTOM	BỆNH KHỬ MEN
TIÊU CHẢY	HAS_SYMPTOM	TIM ĐẬP NHANH
HẮT HƠI	TREATED_BY	HISTAMINE
TIỀN ĐÌNH	HAS_SYMPTOM	RỐI LOẠN GIẤC NGỦ
SULFFAMID	RELIES_ON	TIÊ
TIM	HAS_SYMPTOM	RỐI LOẠN
BỆNH NỀN	DIAGNOSED_BY	PHÁC ĐỒ
DAI DẲNG	HAS_SYMPTOM	ĐAU BỤNG
TẮC NGHẼN	HAS_SYMPTOM	KHÀN GIỌNG
CƠ ĐỊA	HAS_SYMPTOM	PHẾ QUẢN
TIÊM	RELIES_ON	NANOCOVAC
MẠCH MÁU	HAS_SYMPTOM	RỐI LOẠN CHỨC NĂNG ĐÔNG MÁU
HỘI CHỨNG BRUGADA	DIAGNOSED_BY	TIÊM
SỐT NÓNG LẠNH	HAS_SYMPTOM	CHÓNG MẶT
ĐAU TỨC NGỰC	TREATED_BY	XỬ TRÍ
NÓNG BỪNG	HAS_SYMPTOM	BỐC HỎA
KHỐI U VÚ	PREVENTED_BY	CHỈ ĐỊNH
RỐI LOẠN VỀ CẢM GIÁC	DIAGNOSED_BY	KHÁM
TIỂU ĐƯỜNG	HAS_SYMPTOM	NỔI MỀ ĐAY
QUẤY KHÓC	HAS_SYMPTOM	ĐAU, NHỨC
VIRURS	TREATED_BY	TINH DẦU
PHÁT BAN	HAS_SYMPTOM	CẢM GIÁC
TRIỆU CHỨNG	TREATED_BY	CAFFEINE
SUY HÔ HẤP	HAS_SYMPTOM	SUY THAI
NHỒI MÁU CƠ TIM	HAS_SYMPTOM	RỐI LOẠN NHỊP TIM
HUYẾT ÁP	HAS_SYMPTOM	TỬ VONG
ĐIỀU. TRỊ	RELIES_ON	KHÁM
HẮT HƠI	HAS_SYMPTOM	MẤT NGỦ
DẠ DÀY	HAS_SYMPTOM	THAY ĐỔI TÂM THẦN
VÔ SINH	PREVENTED_BY	NGĂN NGỪA
VIÊM GAN B	TREATED_BY	ĐÁNH GIÁ
CHẢY MÁU	HAS_SYMPTOM	MƯNG MỦ
DỊ ỨNG	HAS_SYMPTOM	BỆNH MỀ ĐAY
STREPTOCOCCUS PNEUMONIAE	TREATED_BY	ĐIỀU. TRỊ
LƯỠI	HAS_SYMPTOM	DỊ ỨNG
HUY	HAS_SYMPTOM	DVT
SỐT	HAS_SYMPTOM	PHÙ TRẮNG MỀM ẤN LÕM
ĐỘT QỤY	DIAGNOSED_BY	TIÊM
UNG THƯ	HAS_SYMPTOM	UNG THƯ CỔ TỬ CUNG
NẶNG NẶNG NGỰC	HAS_SYMPTOM	CĂNG THẲNG
HỘI CHỨNG ĐÔNG MÁU GIẢM	HAS_SYMPTOM	NHÌN MỜ
VIÊM XOANG	HAS_SYMPTOM	CẤP MỦ
ĐAU NGỰC	DIAGNOSED_BY	KHÁM
TĂNG HUYẾT ÁP	HAS_SYMPTOM	TIỀN SẢN GIẬT
HEN	HAS_SYMPTOM	CÓ ĐỜM
BỆNH TAN	HAS_SYMPTOM	SẸO
KHÓ THỞ	HAS_SYMPTOM	TỨC NGỰC
ỐNG TỤY	TREATED_BY	INSULINE
ÁC TÍNH	TREATED_BY	MỔ CẮT BỎ
BIẾN CHỨNG	HAS_SYMPTOM	AMIDAN HỐC MỦ
KHÓ THỞ	HAS_SYMPTOM	DỊ TẬT
BỆNH MẠCH VÀNH	HAS_SYMPTOM	COVID
MỠ MÁU	HAS_SYMPTOM	TRYGLICERIDE
VẾT PHỒNG RỘP	TREATED_BY	NƯỚC ĐÁ
MẮC BỆNH	HAS_SYMPTOM	XƠ VỮA ĐỘNG MẠCH
VIÊM SỤN TAI	TREATED_BY	NUÔI DƯỠNG SỤN
DA KHÔ	HAS_SYMPTOM	DA NHẠY CẢM
KHÓ TẬP TRUNG	TREATED_BY	THUỐC
VIÊM	HAS_SYMPTOM	BỆNH HORTON
DỊ ỨNG DA MẶT	HAS_SYMPTOM	DỊ ỨNG
VẾT BỎNG	HAS_SYMPTOM	NHIỄM TRÙNG
BỊ BỆNH NỀN	HAS_SYMPTOM	HUYẾT ÁP
CHẢY MÁU	HAS_SYMPTOM	XUẤT HUYẾT NỘI TẠNG
PHÙ MẶT	HAS_SYMPTOM	TỔN THƯƠNG
DA ĐẦU	HAS_SYMPTOM	CHẢY MÁU
VI KHUẨN	DIAGNOSED_BY	XÉT NGHIỆM
RỐI LOẠN KINH NGUYỆT	HAS_SYMPTOM	KINH NGUYỆT
ĐAU, NHỨC	DIAGNOSED_BY	KHÁM
BỊ BỆNH PHỔI TẮC NGHẼN	HAS_SYMPTOM	HEN PHẾ QUẢN
ĐAU BUỐT	HAS_SYMPTOM	QUAN HỆ TÌNH DỤC
RỐI LOẠN THẦN KINH	HAS_SYMPTOM	GAI ĐÔI CỘT SỐNG
SARS	DIAGNOSED_BY	NGHIÊN CỨU
CƠ THỂ	HAS_SYMPTOM	PHẢN ỨNG PHỤ
VIÊM	TREATED_BY	UỐNG THUỐC
TÍM TÁI	HAS_SYMPTOM	ĐAU BỤNG
VIÊM	HAS_SYMPTOM	ĐAU
DỊ ỨNG	TREATED_BY	ATARAX
THOÁI HOÁ ĐỐT	HAS_SYMPTOM	THOÁT VỊ ĐĨA ĐỆM
KHÁNG NGUYÊN	RELIES_ON	TIÊM
TÀN NHANG	DIAGNOSED_BY	KHÁM
MẤT CÂN BẰNG	HAS_SYMPTOM	KHỐI U
HUYẾT ÁP	HAS_SYMPTOM	CHOLESTEROL
CHẬM	HAS_SYMPTOM	HEN
MỀ ĐAY	HAS_SYMPTOM	MẨN NGƯỚI
UNG THƯ PHỔI	TREATED_BY	ĐIỀU. TRỊ
KHÔNG TẬP TRUNG	HAS_SYMPTOM	SUY GIẢM NHẬN THỨC
HEN	HAS_SYMPTOM	HO CÓ ĐÀM
CẮT BỎ	RELIES_ON	TIÊM
TẾ BÀO NÃO	HAS_SYMPTOM	MẤT NGỦ
VITAMIN E	RELIES_ON	NGHIÊN CỨU
TÊ LIỆT	HAS_SYMPTOM	HÔN MÊ
NAN Y	TREATED_BY	UỐNG THUỐC
QUAI BỊ	TREATED_BY	MỔ MIC
HUYẾT ÁP	DIAGNOSED_BY	ĐIỀU HÒA NHỊP TIM
TỤY	HAS_SYMPTOM	TỔN THƯƠNG
SUY KIỆT	HAS_SYMPTOM	NHIỄM ĐỘC
TRIỆU CHỨNG	TREATED_BY	THUỐC
ARTHRUS	HAS_SYMPTOM	COVID
THIẾU MÁU	TREATED_BY	ĐIỀU. TRỊ
COVID	HAS_SYMPTOM	CHOÁNG VÁNG
CỘT SỐNG	HAS_SYMPTOM	ĐAU BỤNG
VẾT RÁCH	HAS_SYMPTOM	SƯNG PHÙ
NGỨA NGÁY	HAS_SYMPTOM	ĐAU ĐẦU
CAO HUYẾT ÁP	TREATED_BY	THỰC PHẨM CHỨC NĂNG
TRIỆU CHỨNG	DIAGNOSED_BY	XÉT NGHIỆM MÁU
MẢNG DA NGỨA	TREATED_BY	CHẤT KÍCH THÍCH
MÁU	HAS_SYMPTOM	UNG THƯ GIÁP
CHÂN	HAS_SYMPTOM	ĐI KHÔNG VỮNG
CO THẮT BỤNG	TREATED_BY	ĐIỀU. TRỊ
NHỨC ĐẦU	HAS_SYMPTOM	MÉO MIỆNG
VIÊM CÂN	TREATED_BY	VACCINCE
MẮC BỆNH	HAS_SYMPTOM	TRIỆU CHỨNG
VIÊM PHỔI	HAS_SYMPTOM	HEN
LIỆT	HAS_SYMPTOM	MẤT PHỐI HỢP ĐỘNG TÁC
ĐÓNG VẢY	HAS_SYMPTOM	CHẢY DỊCH
SƯNG BỤP MẮT	DIAGNOSED_BY	TIÊM
VID	TREATED_BY	ĐIỀU. TRỊ
BỤNG	HAS_SYMPTOM	ĐẦY HƠI
ĐAU	HAS_SYMPTOM	SỎI THẬN
VIÊM CẦU THẬN	HAS_SYMPTOM	VIÊM CẦU
TRIỆU CHỨNG	TREATED_BY	GLOBULIN
MŨI	HAS_SYMPTOM	QUAI BỊ
HẸP VAN 2 LÁ	TREATED_BY	ĐIỀU. TRỊ
VẾT LOÉT	HAS_SYMPTOM	TÁI PHÁT
XƯƠNG SƯỜN	HAS_SYMPTOM	ĐẦY HƠI
THOÁI HÓA TIỂU NÃO	HAS_SYMPTOM	ĐI ĐỨNG LOẠNG CHOẠNG
VẾT RÁCH	TREATED_BY	ĐIỀU. TRỊ
CHÓNG MẶT	HAS_SYMPTOM	VIÊM
VIÊM MÀNG BỒ ĐÀO	TREATED_BY	PHẪU THUẬT K
ĐAU NGỰC	HAS_SYMPTOM	ĐAU BỤNG
VIÊM DA THẦN KINH	HAS_SYMPTOM	VẾT THƯƠNG
PHÁC ĐỒ	RELIES_ON	CHỮA LÀNH
TRIỆU CHỨNG	HAS_SYMPTOM	RÉT RUN
TÁC DỤNG PHỤ	TREATED_BY	ĐIỀU. TRỊ
TIM MẠCH	HAS_SYMPTOM	HỒI HỘP
ĐAU THẮT NGỰC	TREATED_BY	PHẪU THUẬT K
TIỂU BUỐT	HAS_SYMPTOM	ĐAU
VIÊM MŨI	TREATED_BY	THUỐC UỐNG
NỔI MỀ ĐAY	HAS_SYMPTOM	SƯNG PHÙ MẶT
MẠCH	HAS_SYMPTOM	XƠ VỮA
TAY	HAS_SYMPTOM	VẾT ĐỎ
KHỚP	HAS_SYMPTOM	THIẾU MÁU
DẠ DÀY	HAS_SYMPTOM	HỘI CHỨNG KÍCH THÍCH
NIỆU ĐẠO	HAS_SYMPTOM	TRIỆU CHỨNG
DỊ ỨNG	HAS_SYMPTOM	RỐI LOẠN THẦN KINH
ĐẦY HƠI	HAS_SYMPTOM	TÁO BÓN
NHIỄM TRÙNG	HAS_SYMPTOM	LOÃNG XƯƠNG
CHẢY MÁU	HAS_SYMPTOM	SUY GAN
KÍCH ỨNG	HAS_SYMPTOM	TRÀO NGƯỢC
ĐAU	HAS_SYMPTOM	HEN
CỔ HỌNG	HAS_SYMPTOM	HƠI THỞ CÓ MÙI
TRIỆU CHỨNG NGỨA	HAS_SYMPTOM	MỀ ĐAY
ĐAU	HAS_SYMPTOM	THOÁI HÓA ĐỐT
BÀO CHẾ	RELIES_ON	THUỐC UỐNG
RỐI LOẠN TIỀN ĐÌNH	HAS_SYMPTOM	SUY TUYẾN
CHẢY NƯỚC MẮT	HAS_SYMPTOM	SỢ ÁNH SÁNG
DƯƠNG TÍNH	DIAGNOSED_BY	TIÊM
BỆNH VIÊM	HAS_SYMPTOM	NHIỄM TRÙNG
MẤT CẢM GIÁC NÔNG	HAS_SYMPTOM	TIỂU KHÔNG TỰ CHỦ
SỐT	HAS_SYMPTOM	VIÊM TAI GIỮA
NHIỄM TRÙNG PHỔI	HAS_SYMPTOM	RỐI LOẠN HUYẾT ĐỘNG
SỤT CÂN	HAS_SYMPTOM	TÁC DỤNG PHỤ
SẸO PHÌ ĐẠI	TREATED_BY	ĐIỀU. TRỊ
TỤ MÁU	HAS_SYMPTOM	VIÊM
COVID	HAS_SYMPTOM	ĐAU SƯNG ĐỎ
CẤP CỨU	RELIES_ON	TIÊM
HOẠI TỬ	HAS_SYMPTOM	VIÊM
ĐEO KÍNH	RELIES_ON	KHÁNG SINH
TIỂU ĐƯỜNG	DIAGNOSED_BY	TIÊM
THOÁT VỊ ĐĨA ĐỆM	TREATED_BY	PHẪU THUẬT K
RUNG NHĨ	TREATED_BY	CẤY GHÉP
KHÓ TẬP TRUNG LÀM VIỆC	HAS_SYMPTOM	ĐAU ĐẦU
CAO HUYẾT ÁP	HAS_SYMPTOM	CHOLESTEROL
PHÙ CHI	HAS_SYMPTOM	VIÊM
CHOÁNG NGẤT	HAS_SYMPTOM	MẤT Ý THỨC
NGÓN TAY	HAS_SYMPTOM	CỤC U CỨNG
DỊ ỨNG	TREATED_BY	LANHCOXIN
SUY TIM	HAS_SYMPTOM	VIÊM NHIỄM
ĐAU ĐẦU	HAS_SYMPTOM	HỘI CHỨNG
HUYẾT ÁP	HAS_SYMPTOM	180
TĂNG CÂN	TREATED_BY	ĐIỀU. TRỊ
MẮC BỆNH	HAS_SYMPTOM	HODGKIN
NÃO	HAS_SYMPTOM	TÂM THẦN
RÁT	HAS_SYMPTOM	TRIỆU CHỨNG
RỐI LOẠN	HAS_SYMPTOM	RỐI LOẠN PHÓNG NOÃN
BỊ BỆNH LÝ	TREATED_BY	VACCIN
NGỰC	HAS_SYMPTOM	NGỨA
HO GÀ	TREATED_BY	5 TRONG 1
THẬN	HAS_SYMPTOM	VIÊM PHỔI
XÉT NGHIỆM	RELIES_ON	ĐOÁN
TÁI NHỢT	HAS_SYMPTOM	TIÊU CHẢY
VIÊM	TREATED_BY	NƯỚC SƠN
THÂM TÍM	HAS_SYMPTOM	MẶT TÁI NHỢT
HẮT HƠI	HAS_SYMPTOM	CÚM
VI-RÚT	HAS_SYMPTOM	VIÊM GAN B
HẸP CỘT SỐNG	HAS_SYMPTOM	VIÊM KHỚP
HẠT MẨN ĐỎ	HAS_SYMPTOM	NGỨA
